doc_MessageID~messageId~creationDateTime~sender~receiver~documentCount
'526'~'oim.20131125526'~'2013-11-25 12:13:54'~'0838016003605'~'8380160030003'~'1'
'527'~'oim.20131125527'~'2013-11-25 12:18:55'~'0838016003605'~'8380160030003'~'1'
'528'~'oim.20131125528'~'2013-11-25 12:29:55'~'0838016003605'~'8380160030003'~'1'
'529'~'oim.20131125529'~'2013-11-25 12:31:55'~'0838016003605'~'8380160030003'~'1'
'530'~'oim.20131125530'~'2013-11-25 13:46:57'~'0838016003605'~'8380160030003'~'1'
'531'~'oim.20131125531'~'2013-11-25 13:47:57'~'0838016003605'~'8380160030003'~'1'
'532'~'oim.20131125532'~'2013-11-25 16:53:00'~'0838016003605'~'8380160030003'~'1'
'533'~'oim.20131125533'~'2013-11-25 16:55:00'~'0838016003605'~'8380160030003'~'1'
'534'~'oim.20131125534'~'2013-11-25 16:57:00'~'0838016003605'~'8380160030003'~'1'
'535'~'oim.20131125535'~'2013-11-25 20:01:03'~'0838016003605'~'8380160030003'~'1'
'536'~'oim.20131125536'~'2013-11-25 20:17:03'~'0838016003605'~'8380160030003'~'1'
'537'~'oim.20131125537'~'2013-11-25 20:37:04'~'0838016003605'~'8380160030003'~'1'
'538'~'oim.20131125538'~'2013-11-25 20:53:04'~'0838016003605'~'8380160030003'~'1'
'539'~'oim.20131125539'~'2013-11-25 21:01:04'~'0838016003605'~'8380160030003'~'1'
'540'~'oim.20131125540'~'2013-11-25 21:12:05'~'0838016003605'~'8380160030003'~'1'
'541'~'oim.20131125541'~'2013-11-25 21:13:05'~'0838016003605'~'8380160030003'~'1'
'542'~'oim.20131125542'~'2013-11-25 21:14:06'~'0838016003605'~'8380160030003'~'1'
'543'~'oim.20131125543'~'2013-11-25 21:26:07'~'0838016003605'~'8380160030003'~'2'
'544'~'oim.20131125544'~'2013-11-25 21:28:07'~'0838016003605'~'8380160030003'~'1'
'545'~'oim.20131125545'~'2013-11-25 21:31:07'~'0838016003605'~'8380160030003'~'1'
'546'~'oim.20131125546'~'2013-11-25 21:34:07'~'0838016003605'~'8380160030003'~'1'
'547'~'oim.20131125547'~'2013-11-25 21:42:08'~'0838016003605'~'8380160030003'~'1'
'548'~'oim.20131125548'~'2013-11-25 21:45:08'~'0838016003605'~'8380160030003'~'1'
'549'~'oim.20131125549'~'2013-11-25 21:46:08'~'0838016003605'~'8380160030003'~'1'
'550'~'oim.20131125550'~'2013-11-25 22:02:09'~'0838016003605'~'8380160030003'~'1'
'551'~'oim.20131125551'~'2013-11-25 22:03:09'~'0838016003605'~'8380160030003'~'1'
'552'~'oim.20131125552'~'2013-11-25 22:06:09'~'0838016003605'~'8380160030003'~'1'
'553'~'oim.20131125553'~'2013-11-25 22:08:10'~'0838016003605'~'8380160030003'~'1'
'554'~'oim.20131125554'~'2013-11-25 22:10:10'~'0838016003605'~'8380160030003'~'1'
'555'~'oim.20131125555'~'2013-11-25 22:12:10'~'0838016003605'~'8380160030003'~'1'
'556'~'oim.20131125556'~'2013-11-26 04:43:16'~'0838016003605'~'8380160030003'~'1'
'557'~'oim.20131125557'~'2013-11-26 04:44:16'~'0838016003605'~'8380160030003'~'1'
'558'~'oim.20131125558'~'2013-11-26 04:46:16'~'0838016003605'~'8380160030003'~'1'
'559'~'oim.20131125559'~'2013-11-26 05:45:17'~'0838016003605'~'8380160030003'~'1'
'560'~'oim.20131125560'~'2013-11-26 05:46:17'~'0838016003605'~'8380160030003'~'1'
'561'~'oim.20131125561'~'2013-11-26 05:49:18'~'0838016003605'~'8380160030003'~'1'
'562'~'oim.20131126562'~'2013-11-26 06:50:19'~'0838016003605'~'8380160030003'~'1'
'563'~'oim.20131126563'~'2013-11-26 06:51:19'~'0838016003605'~'8380160030003'~'1'
'564'~'oim.20131126564'~'2013-11-26 06:55:19'~'0838016003605'~'8380160030003'~'1'
'565'~'oim.20131126565'~'2013-11-26 06:56:19'~'0838016003605'~'8380160030003'~'1'
'566'~'oim.20131126566'~'2013-11-26 07:00:19'~'0838016003605'~'8380160030003'~'1'
'567'~'oim.20131126567'~'2013-11-26 07:02:19'~'0838016003605'~'8380160030003'~'1'
'568'~'oim.20131126568'~'2013-11-26 10:15:22'~'0838016003605'~'8380160030003'~'0'
'569'~'oim.20131126569'~'2013-11-26 10:17:24'~'0838016003605'~'8380160030003'~'0'
'570'~'oim.20131126570'~'2013-11-26 10:26:25'~'0838016003605'~'8380160030003'~'1'
'571'~'oim.20131126571'~'2013-11-26 10:29:25'~'0838016003605'~'8380160030003'~'1'
'572'~'oim.20131126572'~'2013-11-26 11:27:26'~'0838016003605'~'8380160030003'~'1'
'573'~'oim.20131126573'~'2013-11-26 15:21:30'~'0838016003605'~'8380160030003'~'1'
'574'~'oim.20131126574'~'2013-11-26 15:22:30'~'0838016003605'~'8380160030003'~'1'
'575'~'oim.20131126575'~'2013-11-26 19:39:34'~'0838016003605'~'8380160030003'~'1'
'576'~'oim.20131126576'~'2013-11-26 19:46:34'~'0838016003605'~'8380160030003'~'1'
'577'~'oim.20131126577'~'2013-11-26 19:47:35'~'0838016003605'~'8380160030003'~'1'
'578'~'oim.20131126578'~'2013-11-26 20:38:55'~'0838016003605'~'8380160030003'~'1'
'579'~'oim.20131126579'~'2013-11-26 20:49:58'~'0838016003605'~'8380160030003'~'1'
'580'~'oim.20131126580'~'2013-11-26 21:11:59'~'0838016003605'~'8380160030003'~'1'
'581'~'oim.20131126581'~'2013-11-26 21:14:59'~'0838016003605'~'8380160030003'~'1'
'582'~'oim.20131126582'~'2013-11-26 21:18:00'~'0838016003605'~'8380160030003'~'1'
'583'~'oim.20131126583'~'2013-11-26 21:21:00'~'0838016003605'~'8380160030003'~'1'
'584'~'oim.20131126584'~'2013-11-26 21:59:03'~'0838016003605'~'8380160030003'~'1'
'585'~'oim.20131126585'~'2013-11-26 22:02:03'~'0838016003605'~'8380160030003'~'1'
'586'~'oim.20131126586'~'2013-11-27 05:19:09'~'0838016003605'~'8380160030003'~'1'
'587'~'oim.20131126587'~'2013-11-27 05:22:10'~'0838016003605'~'8380160030003'~'1'
'588'~'oim.20131126588'~'2013-11-27 05:26:10'~'0838016003605'~'8380160030003'~'1'
'589'~'oim.20131126589'~'2013-11-27 05:29:10'~'0838016003605'~'8380160030003'~'1'
'590'~'oim.20131127590'~'2013-11-27 06:03:11'~'0838016003605'~'8380160030003'~'1'
'591'~'oim.20131127591'~'2013-11-27 06:07:11'~'0838016003605'~'8380160030003'~'1'
'592'~'oim.20131127592'~'2013-11-27 06:34:11'~'0838016003605'~'8380160030003'~'1'
'593'~'oim.20131127593'~'2013-11-27 06:39:12'~'0838016003605'~'8380160030003'~'1'
'594'~'oim.20131127594'~'2013-11-27 09:44:14'~'0838016003605'~'8380160030003'~'1'
'595'~'oim.20131127595'~'2013-11-27 09:50:15'~'0838016003605'~'8380160030003'~'1'
'596'~'oim.20131127596'~'2013-11-28 05:01:31'~'0838016003605'~'8380160030003'~'1'
'597'~'oim.20131127597'~'2013-11-28 05:06:31'~'0838016003605'~'8380160030003'~'1'
'598'~'oim.20131127598'~'2013-11-28 05:25:31'~'0838016003605'~'8380160030003'~'1'
'599'~'oim.20131127599'~'2013-11-28 05:28:31'~'0838016003605'~'8380160030003'~'1'
'600'~'oim.20131127600'~'2013-11-28 05:31:31'~'0838016003605'~'8380160030003'~'1'
'601'~'oim.20131128601'~'2013-11-28 08:14:34'~'0838016003605'~'8380160030003'~'1'
'602'~'oim.20131128602'~'2013-11-28 08:19:34'~'0838016003605'~'8380160030003'~'1'
'603'~'oim.20131128603'~'2013-11-28 08:25:34'~'0838016003605'~'8380160030003'~'1'
'604'~'oim.20131128604'~'2013-11-28 08:28:34'~'0838016003605'~'8380160030003'~'1'
'605'~'oim.20131128605'~'2013-11-28 08:34:38'~'0838016003605'~'8380160030003'~'1'
'606'~'oim.20131128606'~'2013-11-28 08:39:38'~'0838016003605'~'8380160030003'~'1'
'607'~'oim.20131128607'~'2013-11-28 09:02:38'~'0838016003605'~'8380160030003'~'1'
'608'~'oim.20131129608'~'2013-11-29 06:18:56'~'0838016003605'~'8380160030003'~'1'
'609'~'oim.20131129609'~'2013-11-29 06:21:56'~'0838016003605'~'8380160030003'~'1'
'610'~'oim.20131129610'~'2013-11-29 08:49:58'~'0838016003605'~'8380160030003'~'1'
'611'~'oim.20131129611'~'2013-11-29 09:09:59'~'0838016003605'~'8380160030003'~'1'
'612'~'oim.20131129612'~'2013-11-29 09:12:59'~'0838016003605'~'8380160030003'~'1'
'613'~'oim.20131129613'~'2013-11-29 09:38:59'~'0838016003605'~'8380160030003'~'1'
'614'~'oim.20131129614'~'2013-11-29 10:14:00'~'0838016003605'~'8380160030003'~'1'
'615'~'oim.2013121615'~'2013-12-02 02:52:23'~'0838016003605'~'8380160030003'~'1'
'616'~'oim.2013121616'~'2013-12-02 02:56:23'~'0838016003605'~'8380160030003'~'1'
'617'~'oim.2013121617'~'2013-12-02 05:32:26'~'0838016003605'~'8380160030003'~'1'
'618'~'oim.2013121618'~'2013-12-02 05:35:26'~'0838016003605'~'8380160030003'~'1'
'619'~'oim.2013121619'~'2013-12-02 05:38:26'~'0838016003605'~'8380160030003'~'1'
'620'~'oim.2013121620'~'2013-12-02 05:44:26'~'0838016003605'~'8380160030003'~'1'
'621'~'oim.2013121621'~'2013-12-02 05:47:26'~'0838016003605'~'8380160030003'~'1'
'622'~'oim.2013122622'~'2013-12-02 06:21:27'~'0838016003605'~'8380160030003'~'1'
'623'~'oim.2013122623'~'2013-12-02 06:24:27'~'0838016003605'~'8380160030003'~'1'
'624'~'oim.2013122624'~'2013-12-02 06:33:27'~'0838016003605'~'8380160030003'~'1'
'625'~'oim.2013122625'~'2013-12-02 06:36:28'~'0838016003605'~'8380160030003'~'1'
'626'~'oim.2013122626'~'2013-12-02 06:39:28'~'0838016003605'~'8380160030003'~'1'
'627'~'oim.2013122627'~'2013-12-02 07:00:28'~'0838016003605'~'8380160030003'~'1'
'628'~'oim.2013122628'~'2013-12-02 07:03:29'~'0838016003605'~'8380160030003'~'1'
'629'~'oim.2013122629'~'2013-12-02 07:06:29'~'0838016003605'~'8380160030003'~'1'
'630'~'oim.2013122630'~'2013-12-02 08:54:31'~'0838016003605'~'8380160030003'~'1'
'631'~'oim.2013122631'~'2013-12-02 08:57:31'~'0838016003605'~'8380160030003'~'1'
'632'~'oim.2013122632'~'2013-12-02 09:06:31'~'0838016003605'~'8380160030003'~'1'
'633'~'oim.2013122633'~'2013-12-02 09:09:31'~'0838016003605'~'8380160030003'~'1'
'634'~'oim.2013122634'~'2013-12-02 09:12:31'~'0838016003605'~'8380160030003'~'1'
'635'~'oim.2013122635'~'2013-12-02 16:31:37'~'0838016003605'~'8380160030003'~'1'
'636'~'oim.2013122636'~'2013-12-02 16:34:38'~'0838016003605'~'8380160030003'~'1'
'637'~'oim.2013122637'~'2013-12-02 22:56:43'~'0838016003605'~'8380160030003'~'1'
'638'~'oim.2013122638'~'2013-12-02 22:59:45'~'0838016003605'~'8380160030003'~'1'
'639'~'oim.2013122639'~'2013-12-02 23:02:45'~'0838016003605'~'8380160030003'~'1'
'640'~'oim.2013122640'~'2013-12-02 23:05:45'~'0838016003605'~'8380160030003'~'1'
'641'~'oim.2013122641'~'2013-12-03 03:53:49'~'0838016003605'~'8380160030003'~'1'
'642'~'oim.2013122642'~'2013-12-03 04:16:49'~'0838016003605'~'8380160030003'~'1'
'643'~'oim.2013122643'~'2013-12-03 04:24:50'~'0838016003605'~'8380160030003'~'1'
'644'~'oim.2013122644'~'2013-12-03 05:19:51'~'0838016003605'~'8380160030003'~'1'
'645'~'oim.2013122645'~'2013-12-03 05:22:51'~'0838016003605'~'8380160030003'~'1'
'646'~'oim.2013122646'~'2013-12-03 05:35:51'~'0838016003605'~'8380160030003'~'1'
'647'~'oim.2013122647'~'2013-12-03 05:51:51'~'0838016003605'~'8380160030003'~'1'
'648'~'oim.2013122648'~'2013-12-03 05:54:52'~'0838016003605'~'8380160030003'~'1'
'649'~'oim.2013122649'~'2013-12-03 05:57:52'~'0838016003605'~'8380160030003'~'1'
'650'~'oim.2013123650'~'2013-12-03 06:05:55'~'0838016003605'~'8380160030003'~'1'
'651'~'oim.2013123651'~'2013-12-03 06:31:56'~'0838016003605'~'8380160030003'~'1'
'652'~'oim.2013123652'~'2013-12-03 06:34:56'~'0838016003605'~'8380160030003'~'1'
'653'~'oim.2013123653'~'2013-12-03 06:49:57'~'0838016003605'~'8380160030003'~'1'
'654'~'oim.2013123654'~'2013-12-03 08:47:58'~'0838016003605'~'8380160030003'~'1'
'655'~'oim.2013123655'~'2013-12-03 08:50:59'~'0838016003605'~'8380160030003'~'1'
'656'~'oim.2013123656'~'2013-12-03 08:54:59'~'0838016003605'~'8380160030003'~'1'
'657'~'oim.2013123657'~'2013-12-03 08:57:59'~'0838016003605'~'8380160030003'~'1'
'658'~'oim.2013123658'~'2013-12-03 09:00:59'~'0838016003605'~'8380160030003'~'1'
'659'~'oim.2013123659'~'2013-12-03 09:27:00'~'0838016003605'~'8380160030003'~'1'
'660'~'oim.2013123660'~'2013-12-03 09:30:00'~'0838016003605'~'8380160030003'~'1'
'661'~'oim.2013123661'~'2013-12-04 04:27:16'~'0838016003605'~'8380160030003'~'1'
'662'~'oim.2013123662'~'2013-12-04 04:31:16'~'0838016003605'~'8380160030003'~'1'
'663'~'oim.2013123663'~'2013-12-04 05:12:17'~'0838016003605'~'8380160030003'~'1'
'664'~'oim.2013123664'~'2013-12-04 05:16:17'~'0838016003605'~'8380160030003'~'1'
'665'~'oim.2013123665'~'2013-12-04 05:55:17'~'0838016003605'~'8380160030003'~'1'
'666'~'oim.2013123666'~'2013-12-04 05:58:18'~'0838016003605'~'8380160030003'~'1'
'667'~'oim.2013124667'~'2013-12-04 06:05:18'~'0838016003605'~'8380160030003'~'1'
'668'~'oim.2013124668'~'2013-12-04 06:33:18'~'0838016003605'~'8380160030003'~'1'
'669'~'oim.2013124669'~'2013-12-04 06:36:18'~'0838016003605'~'8380160030003'~'1'
'670'~'oim.2013124670'~'2013-12-04 08:37:20'~'0838016003605'~'8380160030003'~'1'
'671'~'oim.2013124671'~'2013-12-04 08:41:21'~'0838016003605'~'8380160030003'~'1'
'672'~'oim.2013124672'~'2013-12-04 17:20:28'~'0838016003605'~'8380160030003'~'1'
'673'~'oim.2013124673'~'2013-12-04 17:31:29'~'0838016003605'~'8380160030003'~'1'
'674'~'oim.2013124674'~'2013-12-04 17:36:29'~'0838016003605'~'8380160030003'~'1'
'675'~'oim.2013124675'~'2013-12-04 22:28:33'~'0838016003605'~'8380160030003'~'1'
'676'~'oim.2013124676'~'2013-12-04 22:31:33'~'0838016003605'~'8380160030003'~'1'
'677'~'oim.2013124677'~'2013-12-05 04:59:39'~'0838016003605'~'8380160030003'~'1'
'678'~'oim.2013124678'~'2013-12-05 05:02:39'~'0838016003605'~'8380160030003'~'1'
'679'~'oim.2013124679'~'2013-12-05 05:11:40'~'0838016003605'~'8380160030003'~'1'
'680'~'oim.2013124680'~'2013-12-05 05:14:40'~'0838016003605'~'8380160030003'~'1'
'681'~'oim.2013124681'~'2013-12-05 05:17:40'~'0838016003605'~'8380160030003'~'1'
'682'~'oim.2013124682'~'2013-12-05 05:25:40'~'0838016003605'~'8380160030003'~'1'
'683'~'oim.2013124683'~'2013-12-05 05:28:40'~'0838016003605'~'8380160030003'~'1'
'684'~'oim.2013125684'~'2013-12-05 06:20:41'~'0838016003605'~'8380160030003'~'1'
'685'~'oim.2013125685'~'2013-12-05 06:24:41'~'0838016003605'~'8380160030003'~'1'
'686'~'oim.2013125686'~'2013-12-05 06:38:41'~'0838016003605'~'8380160030003'~'1'
'687'~'oim.2013125687'~'2013-12-05 08:50:43'~'0838016003605'~'8380160030003'~'1'
'688'~'oim.2013125688'~'2013-12-05 08:53:43'~'0838016003605'~'8380160030003'~'1'
'689'~'oim.2013125689'~'2013-12-05 08:56:43'~'0838016003605'~'8380160030003'~'1'
'690'~'oim.2013125690'~'2013-12-05 19:42:53'~'0838016003605'~'8380160030003'~'1'
'691'~'oim.2013125691'~'2013-12-05 22:48:55'~'0838016003605'~'8380160030003'~'1'
'692'~'oim.2013125692'~'2013-12-05 22:52:56'~'0838016003605'~'8380160030003'~'1'
'693'~'oim.2013126693'~'2013-12-06 06:14:02'~'0838016003605'~'8380160030003'~'1'
'694'~'oim.2013126694'~'2013-12-06 06:17:02'~'0838016003605'~'8380160030003'~'1'
'695'~'oim.2013126695'~'2013-12-06 06:20:02'~'0838016003605'~'8380160030003'~'1'
'696'~'oim.2013126696'~'2013-12-06 06:28:02'~'0838016003605'~'8380160030003'~'1'
'697'~'oim.2013126697'~'2013-12-06 06:31:02'~'0838016003605'~'8380160030003'~'1'
'698'~'oim.2013126698'~'2013-12-06 06:34:03'~'0838016003605'~'8380160030003'~'1'
'699'~'oim.2013126699'~'2013-12-06 08:48:05'~'0838016003605'~'8380160030003'~'1'
'700'~'oim.2013126700'~'2013-12-06 08:51:05'~'0838016003605'~'8380160030003'~'1'
'701'~'oim.2013126701'~'2013-12-06 10:08:06'~'0838016003605'~'8380160030003'~'1'
'702'~'oim.2013126702'~'2013-12-06 10:11:07'~'0838016003605'~'8380160030003'~'1'
'703'~'oim.2013126703'~'2013-12-06 15:59:12'~'0838016003605'~'8380160030003'~'1'
'704'~'oim.2013126704'~'2013-12-06 17:54:13'~'0838016003605'~'8380160030003'~'1'
'705'~'oim.2013126705'~'2013-12-06 17:57:14'~'0838016003605'~'8380160030003'~'1'
'706'~'oim.2013126706'~'2013-12-06 18:00:14'~'0838016003605'~'8380160030003'~'1'
'707'~'oim.2013126707'~'2013-12-06 18:03:14'~'0838016003605'~'8380160030003'~'2'
'708'~'oim.2013129708'~'2013-12-09 20:33:30'~'0838016003605'~'8380160030003'~'2'
'709'~'oim.2013129709'~'2013-12-10 05:15:42'~'0838016003605'~'8380160030003'~'1'
'710'~'oim.2013129710'~'2013-12-10 05:18:43'~'0838016003605'~'8380160030003'~'1'
'711'~'oim.2013129711'~'2013-12-10 05:40:43'~'0838016003605'~'8380160030003'~'1'
'712'~'oim.2013129712'~'2013-12-10 05:46:44'~'0838016003605'~'8380160030003'~'1'
'713'~'oim.20131210713'~'2013-12-10 15:31:52'~'0838016003605'~'8380160030003'~'1'
'714'~'oim.20131210714'~'2013-12-10 15:34:52'~'0838016003605'~'8380160030003'~'1'
'715'~'oim.20131210715'~'2013-12-10 16:46:53'~'0838016003605'~'8380160030003'~'1'
'716'~'oim.20131210716'~'2013-12-10 21:34:59'~'0838016003605'~'8380160030003'~'1'
'717'~'oim.20131210717'~'2013-12-10 21:37:59'~'0838016003605'~'8380160030003'~'1'
'718'~'oim.20131210718'~'2013-12-10 21:40:59'~'0838016003605'~'8380160030003'~'1'
'719'~'oim.20131210719'~'2013-12-10 21:43:59'~'0838016003605'~'8380160030003'~'1'
'720'~'oim.20131210720'~'2013-12-11 04:44:05'~'0838016003605'~'8380160030003'~'1'
'721'~'oim.20131210721'~'2013-12-11 04:47:06'~'0838016003605'~'8380160030003'~'1'
'722'~'oim.20131210722'~'2013-12-11 04:50:06'~'0838016003605'~'8380160030003'~'2'
'723'~'oim.20131211723'~'2013-12-11 06:59:31'~'0838016003605'~'8380160030003'~'1'
'724'~'oim.20131211724'~'2013-12-11 07:10:34'~'0838016003605'~'8380160030003'~'1'
'725'~'oim.20131211725'~'2013-12-11 07:15:36'~'0838016003605'~'8380160030003'~'1'
'726'~'oim.20131211726'~'2013-12-11 08:59:01'~'0838016003605'~'8380160030003'~'1'
'727'~'oim.20131211727'~'2013-12-11 10:26:20'~'0838016003605'~'8380160030003'~'1'
'728'~'oim.20131211728'~'2013-12-11 10:30:21'~'0838016003605'~'8380160030003'~'1'
'729'~'oim.20131211729'~'2013-12-11 10:38:24'~'0838016003605'~'8380160030003'~'1'
'730'~'oim.20131211730'~'2013-12-11 10:41:25'~'0838016003605'~'8380160030003'~'1'
'731'~'oim.20131211731'~'2013-12-11 10:44:26'~'0838016003605'~'8380160030003'~'1'
'732'~'oim.20131211732'~'2013-12-11 16:45:40'~'0838016003605'~'8380160030003'~'1'
'733'~'oim.20131211733'~'2013-12-11 16:48:44'~'0838016003605'~'8380160030003'~'1'
'734'~'oim.20131211734'~'2013-12-12 04:54:55'~'0838016003605'~'8380160030003'~'1'
'735'~'oim.20131211735'~'2013-12-12 05:02:55'~'0838016003605'~'8380160030003'~'1'
'736'~'oim.20131212736'~'2013-12-12 15:51:04'~'0838016003605'~'8380160030003'~'0'
'737'~'oim.20131212737'~'2013-12-12 15:54:06'~'0838016003605'~'8380160030003'~'0'
'738'~'oim.20131212738'~'2013-12-12 16:28:07'~'0838016003605'~'8380160030003'~'1'
'739'~'oim.20131212739'~'2013-12-12 16:31:07'~'0838016003605'~'8380160030003'~'1'
'740'~'oim.20131212740'~'2013-12-12 20:21:11'~'0838016003605'~'8380160030003'~'1'
'741'~'oim.20131212741'~'2013-12-12 20:24:12'~'0838016003605'~'8380160030003'~'1'
'742'~'oim.20131212742'~'2013-12-12 20:27:12'~'0838016003605'~'8380160030003'~'1'
'743'~'oim.20131212743'~'2013-12-12 20:35:13'~'0838016003605'~'8380160030003'~'1'
'744'~'oim.20131212744'~'2013-12-12 20:38:13'~'0838016003605'~'8380160030003'~'1'
'745'~'oim.20131212745'~'2013-12-12 22:38:15'~'0838016003605'~'8380160030003'~'1'
'746'~'oim.20131212746'~'2013-12-12 22:41:16'~'0838016003605'~'8380160030003'~'1'
'747'~'oim.20131213747'~'2013-12-13 15:44:04'~'0838016003605'~'8380160030003'~'0'
'748'~'oim.20131213748'~'2013-12-13 15:47:08'~'0838016003605'~'8380160030003'~'0'
'749'~'oim.20131213749'~'2013-12-13 17:39:11'~'0838016003605'~'8380160030003'~'1'
'750'~'oim.20131213750'~'2013-12-13 17:42:11'~'0838016003605'~'8380160030003'~'1'
'751'~'oim.20131213751'~'2013-12-13 19:47:13'~'0838016003605'~'8380160030003'~'1'
'752'~'oim.20131213752'~'2013-12-13 19:50:14'~'0838016003605'~'8380160030003'~'1'
'753'~'oim.20131213753'~'2013-12-13 22:25:16'~'0838016003605'~'8380160030003'~'1'
'754'~'oim.20131213754'~'2013-12-13 22:54:17'~'0838016003605'~'8380160030003'~'1'
'755'~'oim.20131213755'~'2013-12-13 22:57:19'~'0838016003605'~'8380160030003'~'1'
'756'~'oim.20131215756'~'2013-12-16 03:53:29'~'0838016003605'~'8380160030003'~'1'
'757'~'oim.20131215757'~'2013-12-16 03:56:30'~'0838016003605'~'8380160030003'~'1'
'758'~'oim.20131215758'~'2013-12-16 03:59:31'~'0838016003605'~'8380160030003'~'1'
'759'~'oim.20131215759'~'2013-12-16 04:02:31'~'0838016003605'~'8380160030003'~'1'
'760'~'oim.20131215760'~'2013-12-16 04:05:31'~'0838016003605'~'8380160030003'~'1'
'761'~'oim.20131217761'~'2013-12-17 19:34:03'~'0838016003605'~'8380160030003'~'1'
'762'~'oim.20131217762'~'2013-12-17 19:37:04'~'0838016003605'~'8380160030003'~'1'
'763'~'oim.20131217763'~'2013-12-17 19:48:04'~'0838016003605'~'8380160030003'~'1'
'764'~'oim.20131217764'~'2013-12-17 19:51:04'~'0838016003605'~'8380160030003'~'1'
'765'~'oim.20131217765'~'2013-12-17 21:56:06'~'0838016003605'~'8380160030003'~'1'
'766'~'oim.20131217766'~'2013-12-17 21:59:06'~'0838016003605'~'8380160030003'~'1'
'767'~'oim.20131217767'~'2013-12-17 22:02:06'~'0838016003605'~'8380160030003'~'1'
'768'~'oim.20131218768'~'2013-12-18 15:32:46'~'0838016003605'~'8380160030003'~'1'
'769'~'oim.20131218769'~'2013-12-18 16:32:51'~'0838016003605'~'8380160030003'~'1'
'770'~'oim.20131218770'~'2013-12-18 17:09:53'~'0838016003605'~'8380160030003'~'1'
'771'~'oim.20131218771'~'2013-12-18 17:39:56'~'0838016003605'~'8380160030003'~'3'
'772'~'oim.20131218772'~'2013-12-18 19:24:58'~'0838016003605'~'8380160030003'~'1'
'773'~'oim.20131218773'~'2013-12-18 19:54:59'~'0838016003605'~'8380160030003'~'3'
'774'~'oim.20131219774'~'2013-12-19 12:29:12'~'0838016003605'~'8380160030003'~'1'
'775'~'oim.20131219775'~'2013-12-19 12:59:13'~'0838016003605'~'8380160030003'~'1'
'776'~'oim.20131219776'~'2013-12-19 21:14:20'~'0838016003605'~'8380160030003'~'1'
'777'~'oim.20131219777'~'2013-12-19 22:59:22'~'0838016003605'~'8380160030003'~'1'
'778'~'oim.20131219778'~'2013-12-19 23:29:22'~'0838016003605'~'8380160030003'~'1'
'779'~'oim.20131231779'~'2013-12-31 16:29:12'~'0838016003605'~'8380160030003'~'1'
'780'~'oim.20131231780'~'2013-12-31 17:44:13'~'0838016003605'~'8380160030003'~'1'
'781'~'oim.2014113781'~'2014-01-13 21:59:31'~'0838016003605'~'8380160030003'~'1'
'782'~'oim.2014115782'~'2014-01-15 17:45:07'~'0838016003605'~'8380160030003'~'1'
'783'~'oim.2014116783'~'2014-01-16 22:29:31'~'0838016003605'~'8380160030003'~'1'
'784'~'oim.2014116784'~'2014-01-16 22:59:32'~'0838016003605'~'8380160030003'~'1'
'785'~'oim.2014123785'~'2014-01-23 19:59:17'~'0838016003605'~'8380160030003'~'1'
'786'~'oim.2014124786'~'2014-01-24 18:14:36'~'0838016003605'~'8380160030003'~'1'
'787'~'oim.2014124787'~'2014-01-24 18:44:37'~'0838016003605'~'8380160030003'~'1'
'788'~'oim.2014124788'~'2014-01-24 19:14:38'~'0838016003605'~'8380160030003'~'1'
'789'~'oim.2014124789'~'2014-01-24 19:44:38'~'0838016003605'~'8380160030003'~'1'
'790'~'oim.2014124790'~'2014-01-24 20:14:40'~'0838016003605'~'8380160030003'~'1'
'791'~'oim.2014127791'~'2014-01-27 07:14:58'~'0838016003605'~'8380160030003'~'1'
'792'~'oim.2014127792'~'2014-01-27 16:15:06'~'0838016003605'~'8380160030003'~'1'
'793'~'oim.2014127793'~'2014-01-27 16:45:07'~'0838016003605'~'8380160030003'~'1'
'794'~'oim.2014128794'~'2014-01-28 06:29:18'~'0838016003605'~'8380160030003'~'1'
'795'~'oim.2014128795'~'2014-01-28 06:59:19'~'0838016003605'~'8380160030003'~'1'
'796'~'oim.2014129796'~'2014-01-29 17:59:36'~'0838016003605'~'8380160030003'~'1'
'797'~'oim.2014129797'~'2014-01-29 18:29:39'~'0838016003605'~'8380160030003'~'1'
'798'~'oim.2014129798'~'2014-01-29 19:14:40'~'0838016003605'~'8380160030003'~'0'
'799'~'oim.2014129799'~'2014-01-29 20:44:42'~'0838016003605'~'8380160030003'~'1'
'800'~'oim.2014129800'~'2014-01-29 21:59:43'~'0838016003605'~'8380160030003'~'1'
'801'~'oim.2014129801'~'2014-01-29 22:29:44'~'0838016003605'~'8380160030003'~'1'
'802'~'oim.2014130802'~'2014-01-30 15:59:59'~'0838016003605'~'8380160030003'~'1'
'803'~'oim.2014130803'~'2014-01-30 19:45:02'~'0838016003605'~'8380160030003'~'1'
'804'~'oim.2014130804'~'2014-01-30 20:15:03'~'0838016003605'~'8380160030003'~'0'
'805'~'oim.2014130805'~'2014-01-30 22:15:06'~'0838016003605'~'8380160030003'~'0'
'806'~'oim.2014130806'~'2014-01-30 22:45:07'~'0838016003605'~'8380160030003'~'0'
'807'~'oim.2014131807'~'2014-01-31 13:44:21'~'0838016003605'~'8380160030003'~'1'
'808'~'oim.2014131808'~'2014-01-31 19:14:25'~'0838016003605'~'8380160030003'~'1'
'809'~'oim.201422809'~'2014-02-02 23:00:32'~'0838016003605'~'8380160030003'~'1'
'810'~'oim.201422810'~'2014-02-02 23:30:33'~'0838016003605'~'8380160030003'~'1'
